cumulative_sum,alpha,method
10.970158576965332,0.295,Target
10.970158576965332,0.3,Target
10.970158576965332,0.305,Target
10.970158576965332,0.31,Target
10.970158576965332,0.315,Target
10.970158576965332,0.32,Target
10.970158576965332,0.325,Target
10.970158576965332,0.33,Target
10.970158576965332,0.335,Target
10.970158576965332,0.34,Target
10.970158576965332,0.345,Target
10.970158576965332,0.35,Target
10.970158576965332,0.355,Target
10.970158576965332,0.36,Target
10.970158576965332,0.365,Target
10.970158576965332,0.37,Target
10.970158576965332,0.375,Target
10.970158576965332,0.38,Target
10.970158576965332,0.385,Target
10.970158576965332,0.39,Target
10.970158576965332,0.395,Target
10.970158576965332,0.4,Target
10.970158576965332,0.405,Target
10.970158576965332,0.41,Target
10.970158576965332,0.415,Target
10.970158576965332,0.42,Target
10.970158576965332,0.425,Target
10.970158576965332,0.43,Target
10.970158576965332,0.435,Target
10.970158576965332,0.44,Target
10.970158576965332,0.445,Target
10.970158576965332,0.45,Target
10.970158576965332,0.455,Target
10.970158576965332,0.46,Target
10.970158576965332,0.465,Target
10.970158576965332,0.47,Target
10.970158576965332,0.475,Target
10.970158576965332,0.48,Target
10.970158576965332,0.485,Target
10.970158576965332,0.49,Target
10.970158576965332,0.495,Target
10.970158576965332,0.5,Target
10.970158576965332,0.505,Target
10.970158576965332,0.51,Target
10.970158576965332,0.515,Target
10.970158576965332,0.52,Target
10.970158576965332,0.525,Target
10.970158576965332,0.53,Target
10.970158576965332,0.535,Target
10.970158576965332,0.54,Target
10.970158576965332,0.545,Target
10.970158576965332,0.55,Target
10.970158576965332,0.555,Target
10.970158576965332,0.56,Target
10.970158576965332,0.565,Target
10.970158576965332,0.57,Target
10.970158576965332,0.575,Target
10.970158576965332,0.58,Target
10.970158576965332,0.585,Target
10.970158576965332,0.59,Target
10.970158576965332,0.595,Target
10.970158576965332,0.6,Target
10.970158576965332,0.605,Target
10.970158576965332,0.61,Target
10.970158576965332,0.615,Target
10.970158576965332,0.62,Target
10.970158576965332,0.625,Target
10.970158576965332,0.63,Target
10.970158576965332,0.635,Target
10.970158576965332,0.64,Target
10.970158576965332,0.645,Target
10.970158576965332,0.65,Target
10.970158576965332,0.655,Target
10.970158576965332,0.66,Target
10.970158576965332,0.665,Target
10.970158576965332,0.67,Target
10.970158576965332,0.675,Target
10.970158576965332,0.68,Target
10.970158576965332,0.685,Target
10.970158576965332,0.69,Target
10.970158576965332,0.695,Target
10.970158576965332,0.7,Target
10.970158576965332,0.705,Target
10.970158576965332,0.71,Target
10.970158576965332,0.715,Target
10.970158576965332,0.72,Target
10.970158576965332,0.725,Target
10.970158576965332,0.73,Target
10.970158576965332,0.735,Target
10.970158576965332,0.74,Target
10.970158576965332,0.745,Target
10.970158576965332,0.75,Target
10.970158576965332,0.755,Target
10.970158576965332,0.76,Target
10.970158576965332,0.765,Target
10.970158576965332,0.77,Target
10.970158576965332,0.775,Target
10.970158576965332,0.78,Target
10.970158576965332,0.785,Target
10.970158576965332,0.79,Target
10.970158576965332,0.795,Target
10.970158576965332,0.8,Target
10.970158576965332,0.805,Target
10.970158576965332,0.81,Target
10.970158576965332,0.815,Target
10.970158576965332,0.82,Target
10.970158576965332,0.825,Target
10.970158576965332,0.83,Target
10.970158576965332,0.835,Target
10.970158576965332,0.84,Target
10.970158576965332,0.845,Target
10.970158576965332,0.85,Target
10.970158576965332,0.855,Target
10.970158576965332,0.86,Target
10.970158576965332,0.865,Target
10.970158576965332,0.87,Target
10.970158576965332,0.875,Target
10.970158576965332,0.88,Target
10.970158576965332,0.885,Target
10.970158576965332,0.89,Target
10.970158576965332,0.895,Target
10.970158576965332,0.9,Target
10.970158576965332,0.905,Target
10.970158576965332,0.91,Target
10.970158576965332,0.915,Target
10.970158576965332,0.92,Target
10.970158576965332,0.925,Target
10.970158576965332,0.93,Target
10.970158576965332,0.935,Target
10.970158576965332,0.94,Target
10.970158576965332,0.945,Target
10.970158576965332,0.95,Target
10.970158576965332,0.955,Target
10.970158576965332,0.96,Target
10.970158576965332,0.965,Target
10.970158576965332,0.97,Target
10.970158576965332,0.975,Target
10.970158576965332,0.98,Target
10.970158576965332,0.985,Target
10.970158576965332,0.99,Target
10.970158576965332,0.995,Target
10.970158576965332,1.0,Target
